CVE ID,Description,CVSS Score,Attack Vector,Affected OS,Severity,Vulnerability_Type,Attack_Vector_Type,CVE_Year,Description_Length,Cleaned_Description,Original_Length,Cleaned_Length,Reduction_Pct,Top_Keywords
CVE-2023-51063,QStar Archive Solutions Release RELEASE_3-0 Build 7 Patch 0 was discovered to contain a DOM Based Reflected Cross Site Scripting (XSS) vulnerability within the component qnme-ajax?method=tree_level.,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,High,Cross-Site Scripting (XSS),Network,2023.0,198,qstar archive solution release release build patch discovered contain dom based reflected cross site scripting xss vulnerability within component qnme ajax method tree level,198,173,12.6,"release, dom based, based reflected, ajax method, tree"
CVE-2023-51064,QStar Archive Solutions Release RELEASE_3-0 Build 7 Patch 0 was discovered to contain a DOM Based reflected XSS vulnerability within the component qnme-ajax?method=tree_table.,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,Medium,Cross-Site Scripting (XSS),Network,2023.0,175,qstar archive solution release release build patch discovered contain dom based reflected xss vulnerability within component qnme ajax method tree table,175,152,13.1,"release, qnme ajax, ajax method, dom based, component qnme"
CVE-2023-51065,Incorrect access control in QStar Archive Solutions Release RELEASE_3-0 Build 7 Patch 0 allows unauthenticated attackers to obtain system backups and other sensitive information from the QStar Server.,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,High,Information Disclosure,Network,2023.0,200,incorrect access control qstar archive solution release release build patch allows unauthenticated attacker obtain system backup sensitive information qstar server,200,163,18.5,"qstar, release, qstar server, obtain system, patch allows"
CVE-2023-51066,An authenticated remote code execution vulnerability in QStar Archive Solutions Release RELEASE_3-0 Build 7 Patch 0 allows attackers to arbitrarily execute commands.,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,High,Remote Code Execution,Network,2023.0,165,authenticated remote code execution vulnerability qstar archive solution release release build patch allows attacker arbitrarily execute command,165,144,12.7,"release, vulnerability qstar, attacker arbitrarily, patch allows, arbitrarily"
CVE-2023-51067,An unauthenticated reflected cross-site scripting (XSS) vulnerability in QStar Archive Solutions Release RELEASE_3-0 Build 7 allows attackers to execute arbitrary javascript on a victim's browser via a crafted link.,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,Medium,Cross-Site Scripting (XSS),Network,2023.0,215,unauthenticated reflected cross site scripting xss vulnerability qstar archive solution release release build allows attacker execute arbitrary javascript victim browser via crafted link,215,186,13.5,"release, browser via, javascript victim, victim browser, crafted link"
CVE-2023-51068,An authenticated reflected cross-site scripting (XSS) vulnerability in QStar Archive Solutions Release RELEASE_3-0 Build 7 allows attackers to execute arbitrary javascript on a victim's browser via a crafted link.,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,Medium,Cross-Site Scripting (XSS),Network,2023.0,213,authenticated reflected cross site scripting xss vulnerability qstar archive solution release release build allows attacker execute arbitrary javascript victim browser via crafted link,213,184,13.6,"release, browser via, victim browser, javascript victim, crafted link"
CVE-2023-51070,An access control issue in QStar Archive Solutions Release RELEASE_3-0 Build 7 Patch 0 allows unauthenticated attackers to arbitrarily adjust sensitive SMB settings on the QStar Server.,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,High,Other,Network,2023.0,185,access control issue qstar archive solution release release build patch allows unauthenticated attacker arbitrarily adjust sensitive smb setting qstar server,185,157,15.1,"qstar, release, control issue, issue qstar, qstar server"
CVE-2023-51071,An access control issue in QStar Archive Solutions Release RELEASE_3-0 Build 7 Patch 0 allows unauthenticated attackers to arbitrarily disable the SMB service on a victim's Qstar instance by executing a specific command in a link.,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,Medium,Other,Network,2023.0,230,access control issue qstar archive solution release release build patch allows unauthenticated attacker arbitrarily disable smb service victim qstar instance executing specific command link,230,189,17.8,"qstar, release, control issue, issue qstar, specific command"
CVE-2023-52288,"An issue was discovered in the flaskcode package through 0.0.8 for Python. An unauthenticated directory traversal, exploitable with a GET request to a /resource-data/<file_path>.txt URI (from views.py), allows attackers to read arbitrary files.",7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,High,Remote Code Execution,Network,2023.0,244,issue discovered flaskcode package VERSION python unauthenticated directory traversal exploitable get request resource data file path txt uri view allows attacker read arbitrary file,244,182,25.4,"uri view, flaskcode package, version python, resource data, view allows"
CVE-2023-52289,"An issue was discovered in the flaskcode package through 0.0.8 for Python. An unauthenticated directory traversal, exploitable with a POST request to a /update-resource-data/<file_path> URI (from views.py), allows attackers to write to arbitrary files.",7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,High,Remote Code Execution,Network,2023.0,252,issue discovered flaskcode package VERSION python unauthenticated directory traversal exploitable post request update resource data file path uri view allows attacker write arbitrary file,252,187,25.8,"unauthenticated directory, resource data, version python, flaskcode, discovered flaskcode"
CVE-2024-0476,"A vulnerability, which was classified as problematic, was found in Blood Bank & Donor Management 1.0. This affects an unknown part of the file request-received-bydonar.php. The manipulation leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-250581 was assigned to this vulnerability.",2.4,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:L/A:N,,Low,Other,Network,2024.0,392,vulnerability classified problematic found blood bank donor management affect unknown part file request received bydonar php manipulation lead cross site scripting possible initiate attack remotely exploit disclosed public may used identifier vdb assigned vulnerability,392,269,31.4,"donor management, bydonar, received bydonar, blood bank, blood"
CVE-2024-0477,A vulnerability has been found in code-projects Fighting Cock Information System 1.0 and classified as critical. This vulnerability affects unknown code of the file /admin/action/update-deworm.php. The manipulation of the argument usage_deworm leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-250582 is the identifier assigned to this vulnerability.,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,,Medium,SQL Injection,Network,2024.0,428,vulnerability found code project fighting cock information system classified critical vulnerability affect unknown code file admin action update deworm php manipulation argument usage deworm lead sql injection attack initiated remotely exploit disclosed public may used vdb identifier assigned vulnerability,428,307,28.3,"action update, admin action, cock information, cock, project fighting"
CVE-2024-0478,A vulnerability was found in code-projects Fighting Cock Information System 1.0 and classified as critical. This issue affects some unknown processing of the file /admin/pages/edit_chicken.php. The manipulation of the argument id leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-250583.,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,,Medium,SQL Injection,Network,2024.0,416,vulnerability found code project fighting cock information system classified critical issue affect unknown processing file admin page edit chicken php manipulation argument lead sql injection attack may initiated remotely exploit disclosed public may used associated identifier vulnerability vdb,416,295,29.1,"edit chicken, chicken php, chicken, admin page, project fighting"
CVE-2024-0479,A vulnerability was found in Taokeyun up to 1.0.5. It has been classified as critical. Affected is the function login of the file application/index/controller/m/User.php of the component HTTP POST Request Handler. The manipulation of the argument username leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-250584.,7.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,,High,SQL Injection,Network,2024.0,439,vulnerability found taokeyun VERSION classified critical affected function login file application index controller user php component http post request handler manipulation argument username lead sql injection possible launch attack remotely exploit disclosed public may used identifier vulnerability vdb,439,304,30.8,"user php, taokeyun, index controller, taokeyun version, found taokeyun"
CVE-2024-0251,"The Advanced Woo Search plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the search parameter in all versions up to, and including, 2.96 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link. This only affects sites when the Dynamic Content for Elementor plugin is also installed.",6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,Medium,Cross-Site Scripting (XSS),Network,2024.0,508,advanced woo search plugin wordpress vulnerable reflected cross site scripting via search parameter version including due insufficient input sanitization output escaping make possible unauthenticated attacker inject arbitrary web script page execute successfully trick user performing action clicking link affect site dynamic content elementor plugin also installed,508,365,28.1,"search, content elementor, installed, dynamic content, elementor plugin"
